dataset	dataset_label	k	method	kmer_count	component	compressor	compression_setting	size_bytes	bits_per_kmer
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-1	12675558	mask	geco3	max	398934	0.25178157837311776
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-1	12675558	superstring	geco3	max	1653885	1.0438262362887694
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-1	12675558	mask	xz	basic	576468	0.3638296633568321
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-1	12675558	superstring	xz	basic	2238064	1.4125225887491502
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-1	12675558	mask	xz	max	429915	0.2713348004087867
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-1	12675558	superstring	xz	max	2238604	1.412863402147661
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-250	12675558	mask	geco3	basic	64388	0.040637579820943584
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-250	12675558	superstring	geco3	basic	1880434	1.186809448546565
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-250	12675558	mask	geco3	max	64379	0.04063189959763507
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-250	12675558	superstring	geco3	max	1687604	1.0651075084820723
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-250	12675558	mask	xz	basic	117328	0.07404991559345947
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-250	12675558	superstring	xz	basic	2305396	1.4550182327279004
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-250	12675558	mask	xz	max	64141	0.04048168924792108
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-250	12675558	superstring	xz	max	2276404	1.4367203400434128
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-30	12675558	mask	geco3	basic	168074	0.1060775391505447
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-30	12675558	superstring	geco3	basic	1815494	1.1458234816960327
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-30	12675558	mask	geco3	max	165637	0.10453946090578418
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-30	12675558	superstring	geco3	max	1630838	1.0292804466675156
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-30	12675558	mask	xz	basic	283564	0.1789674269172213
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-30	12675558	superstring	xz	basic	2205624	1.392048539401579
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-30	12675558	mask	xz	max	168858	0.10657234971430843
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-30	12675558	superstring	xz	max	2209012	1.3941868279092724
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-400	12675558	mask	geco3	basic	62829	0.03965363891672461
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-400	12675558	superstring	geco3	basic	1883709	1.1888764186949403
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-400	12675558	mask	geco3	max	63345	0.03997930505307932
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-400	12675558	superstring	geco3	max	1689809	1.066499163192658
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-400	12675558	mask	xz	basic	116016	0.07322186526226301
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-400	12675558	superstring	xz	basic	2306812	1.4559119211951064
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-400	12675558	mask	xz	max	63203	0.03988968375198946
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-400	12675558	superstring	xz	max	2278472	1.4380255291325241
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-7	12675558	mask	geco3	basic	245373	0.15486371487551082
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-7	12675558	superstring	geco3	basic	1832209	1.1563729186517864
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-7	12675558	mask	geco3	max	242288	0.15291666055253741
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-7	12675558	superstring	geco3	max	1646708	1.0392965737681923
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-7	12675558	mask	xz	basic	391044	0.24680191593932196
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-7	12675558	superstring	xz	basic	2226116	1.4049817767391384
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-7	12675558	mask	xz	max	249055	0.1571875573446155
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-7	12675558	superstring	xz	max	2227552	1.4058880879248077
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-70	12675558	mask	geco3	basic	103535	0.06534465780520274
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-70	12675558	superstring	geco3	basic	1828929	1.1543027928237952
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-70	12675558	mask	geco3	max	103317	0.06520707017395211
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-70	12675558	superstring	geco3	max	1641657	1.0361087062202705
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-70	12675558	mask	xz	basic	181816	0.11475060900671986
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-70	12675558	superstring	xz	basic	2239720	1.4135677498379164
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-70	12675558	mask	xz	max	104786	0.06613420884508595
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	joint-70	12675558	superstring	xz	max	2232452	1.4089806539483312
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	matchtigs	12675558	mask	geco3	basic	203807	0.12862991909310817
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	matchtigs	12675558	superstring	geco3	basic	2056021	1.297628711887871
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	matchtigs	12675558	mask	geco3	max	186540	0.11773209510776567
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	matchtigs	12675558	superstring	geco3	max	1850838	1.1681303497644837
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	matchtigs	12675558	mask	xz	basic	140840	0.08888918341898637
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	matchtigs	12675558	superstring	xz	basic	2451720	1.5473685655495404
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	matchtigs	12675558	mask	xz	max	131538	0.08301835706167729
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	31	matchtigs	12675558	superstring	xz	max	2452488	1.5478532779385334
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	eulertigs	30369141	mask	geco3	basic	799438	0.2105921929105601
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	eulertigs	30369141	superstring	geco3	basic	4045503	1.065687830946552
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	eulertigs	30369141	mask	geco3	max	770275	0.20290992096220303
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	eulertigs	30369141	superstring	geco3	max	3676615	0.9685133998357083
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	eulertigs	30369141	mask	xz	basic	518652	0.13662605735209962
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	eulertigs	30369141	superstring	xz	basic	4925808	1.2975824373827367
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	eulertigs	30369141	mask	xz	max	490199	0.1291308173649034
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	eulertigs	30369141	superstring	xz	max	4857544	1.2795999728803655
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-maxone	30369141	mask	geco3	basic	583481	0.15370365595786856
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-maxone	30369141	superstring	geco3	basic	2271820	0.5984548591611465
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-maxone	30369141	mask	geco3	max	591551	0.15582949810796426
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-maxone	30369141	superstring	geco3	max	2100370	0.5532905919202654
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-maxone	30369141	mask	xz	basic	983716	0.25913567986661196
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-maxone	30369141	superstring	xz	basic	3244224	0.8546106720634608
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-maxone	30369141	mask	xz	max	591451	0.1558031555782233
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-maxone	30369141	superstring	xz	max	3077396	0.8106639565472069
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-minrun	30369141	mask	geco3	basic	565479	0.14896147375390037
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-minrun	30369141	superstring	geco3	basic	2271820	0.5984548591611465
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-minrun	30369141	mask	geco3	max	575889	0.15170373109993462
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-minrun	30369141	superstring	geco3	max	2100370	0.5532905919202654
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-minrun	30369141	mask	xz	basic	964920	0.25418433797650053
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-minrun	30369141	superstring	xz	basic	3244224	0.8546106720634608
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-minrun	30369141	mask	xz	max	570032	0.15016084913300642
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	greedy-minrun	30369141	superstring	xz	max	3077396	0.8106639565472069
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-1	30369141	mask	geco3	basic	571001	0.15041610824619636
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-1	30369141	superstring	geco3	basic	2259680	0.5952568760505936
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-1	30369141	mask	geco3	max	582101	0.15334012904744326
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-1	30369141	superstring	geco3	max	2094125	0.5516455009379423
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-1	30369141	mask	xz	basic	973992	0.25657413227460074
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-1	30369141	superstring	xz	basic	3236580	0.8525970490900615
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-1	30369141	mask	xz	max	578272	0.15233147358366178
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-1	30369141	superstring	xz	max	3066948	0.8079116890398711
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-250	30369141	mask	geco3	basic	122577	0.032289882680580265
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-250	30369141	superstring	geco3	basic	2297373	0.6051861657858548
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-250	30369141	mask	geco3	max	131033	0.0345174069954761
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-250	30369141	superstring	geco3	max	2127308	0.560386742581886
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-250	30369141	mask	xz	basic	238668	0.06287118888216167
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-250	30369141	superstring	xz	basic	3413296	0.8991485139471017
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-250	30369141	mask	xz	max	121229	0.031934785379672086
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-250	30369141	superstring	xz	max	3046176	0.8024398187620783
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-30	30369141	mask	geco3	basic	290974	0.07664991248846979
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-30	30369141	superstring	geco3	basic	2240942	0.590320812827732
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-30	30369141	mask	geco3	max	295899	0.07794728207821222
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-30	30369141	superstring	geco3	max	2081279	0.5482615395674181
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-30	30369141	mask	xz	basic	549388	0.14472269729328202
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-30	30369141	superstring	xz	basic	3237788	0.8529152668493324
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-30	30369141	mask	xz	max	282975	0.07454277353449015
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-30	30369141	superstring	xz	max	3025468	0.7969848077033196
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-400	30369141	mask	geco3	basic	107937	0.028433336326503276
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-400	30369141	superstring	geco3	basic	2322032	0.6116819701946788
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-400	30369141	mask	geco3	max	117020	0.03082602830287495
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-400	30369141	superstring	geco3	max	2154674	0.5675956392707979
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-400	30369141	mask	xz	basic	211160	0.05562488580101755
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-400	30369141	superstring	xz	basic	3460972	0.9117075784264033
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-400	30369141	mask	xz	max	107720	0.028376173036965387
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-400	30369141	superstring	xz	max	3067280	0.8079991462386111
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-7	30369141	mask	geco3	basic	383048	0.1009045333221641
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-7	30369141	superstring	geco3	basic	2259182	0.5951256902524836
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-7	30369141	mask	geco3	max	392479	0.10338889730203432
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-7	30369141	superstring	geco3	max	2091930	0.5510672824101281
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-7	30369141	mask	xz	basic	697072	0.1836263989159259
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-7	30369141	superstring	xz	basic	3242692	0.8542071045078292
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-7	30369141	mask	xz	max	373848	0.0984810205859955
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-7	30369141	superstring	xz	max	3056756	0.8052268584086721
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-70	30369141	mask	geco3	basic	221537	0.05835845011223729
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-70	30369141	superstring	geco3	basic	2240664	0.5902475805950521
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-70	30369141	mask	geco3	max	226912	0.05977436108581405
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-70	30369141	superstring	geco3	max	2076473	0.5469955175880674
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-70	30369141	mask	xz	basic	427300	0.11256162958313506
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-70	30369141	superstring	xz	basic	3256120	0.8577443794014457
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-70	30369141	mask	xz	max	216954	0.05715117197420895
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	joint-70	30369141	superstring	xz	max	3005224	0.7916520259825591
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	matchtigs	30369141	mask	geco3	basic	251805	0.06633180701423198
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	matchtigs	30369141	superstring	geco3	basic	2534439	0.6676353473415663
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	matchtigs	30369141	mask	geco3	max	268729	0.07079001674759257
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	matchtigs	30369141	superstring	geco3	max	2352018	0.619581041162804
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	matchtigs	30369141	mask	xz	basic	186772	0.049200469647791484
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	matchtigs	30369141	superstring	xz	basic	3570392	0.9405315744689651
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	matchtigs	30369141	mask	xz	max	174283	0.04591055110844261
SARS-CoV-2_pangenome	SARS-CoV-2 pangenome	63	matchtigs	30369141	superstring	xz	max	3298972	0.8690326802460432
